Ad?,Company Name,Stars,Phone Number,Yelp URL,Company URL,Email
Ad,Arizona Vein and Laser Institute,5.0,(602) 903-1085,http://www.yelp.com/biz/arizona-vein-and-laser-institute-phoenix-2,http://www.veinandvascularaz.com,,2525 W Carefree HwySte 134,Phoenix,AZ,85085
Ad,"Infini Cosmetic Associates - William J. Hall, M.D.",4.0,(480) 485-6772,http://www.yelp.com/biz/infini-cosmetic-associates-scottsdale,http://www.infiniskin.com/,,7473 East Osborn Rd.,Scottsdale,AZ,85251
Natural,North Valley Plastic Surgery,3.0,(480) 991-6877,http://yelp.com/biz/north-valley-plastic-surgery-phoenix?osq=plastic+surgery,http://www.nvpsaz.com,,20950 N Tatum BlvdSte 150,Phoenix,AZ,85050
Natural,"John J Corey, MD",5.0,(480) 767-7700,http://yelp.com/biz/john-j-corey-md-scottsdale?osq=plastic+surgery,http://www.doctorcorey.com,,"Scottsdale Plastic Surgeon10210 N 92nd St, Ste 200",Scottsdale,AZ,85258
Natural,AB Guerra Plastic Surgery Center,5.0,(480) 970-2580,http://yelp.com/biz/ab-guerra-plastic-surgery-center-scottsdale-3?osq=plastic+surgery,http://www.myfaceandbody.com,,8765 E Bell RdSte 104,Scottsdale,AZ,85260
Natural,Carlotti Cosmetic Surgery Center,5.0,(480) 485-6493,http://yelp.com/biz/carlotti-cosmetic-surgery-center-scottsdale?osq=plastic+surgery,http://www.carlotticosmeticsurgery.com,,7930 E Thompson Peak PkwySte 101,Scottsdale,AZ,85255
Natural,"Paul Angelchik, MD",5.0,(602) 375-8888,http://yelp.com/biz/paul-angelchik-md-glendale?osq=plastic+surgery,http://www.doctorangelchik.com,,"18275 N 59th AveBldg L, Ste170",Glendale,AZ,85308
Natural,G. Robert Meger MD,4.5,(602) 957-6000,http://yelp.com/biz/g-robert-meger-md-phoenix-3?osq=plastic+surgery,http://www.drmeger.com/,,3333 E Camelback Rd#140,Phoenix,AZ,85018
Natural,"Ryan B Tsujimura, MD",5.0,(480) 991-6877,http://yelp.com/biz/ryan-b-tsujimura-md-phoenix?osq=plastic+surgery,http://www.nvpsaz.com/about-nvps/our-doctors/dr-tsujimura,,20950 N Tatum BlvdSte 150,Phoenix,AZ,85050
Natural,Forma Plastic Surgery,5.0,(480) 657-2000,http://yelp.com/biz/forma-plastic-surgery-scottsdale?osq=plastic+surgery,http://www.formaplasticsurgery.com,,14256 N Northsight BlvdSte 120,Scottsdale,AZ,85260
Natural,Maffi Plastic Surgery,5.0,(480) 505-6430,http://yelp.com/biz/maffi-plastic-surgery-paradise-valley?osq=plastic+surgery,http://www.mafficlinics.com,,5410 N Scottsdale RdSte E200,Paradise Valley,AZ,85253
Natural,Hobgood Facial Plastic Surgery,5.0,(480) 214-9955,http://yelp.com/biz/todd-c-hobgood-md-scottsdale-2?osq=plastic+surgery,http://www.toddhobgood.com,,8415 N Pima RoadSuite 120,Scottsdale,AZ,85258
Ad,The Body Sculpting Center,5.0,(480) 464-8000,http://www.yelp.com/biz/the-body-sculpting-center-scottsdale,http://www.bodynew.com,,2255 N Scottsdale Rd,Scottsdale,AZ,85257
Natural,Marc Malek M.D.,4.5,(480) 551-2040,http://yelp.com/biz/marc-malek-m-d-scottsdale?osq=plastic+surgery,http://www.marcmalekmd.com,,8438 E Shea BlvdSte 101,Scottsdale,AZ,85260
Natural,Mosharrafa Plastic Surgery,4.0,(602) 513-8133,http://yelp.com/biz/mosharrafa-plastic-surgery-phoenix?osq=plastic+surgery,http://mosharrafa.com/,,4611 E Shea BlvdSte 230,Phoenix,AZ,85028
Natural,Arizona Eye Institute & Cosmetic Laser Center,3.5,(623) 975-2020,http://yelp.com/biz/arizona-eye-institute-and-cosmetic-laser-center-sun-city-west-3?osq=plastic+surgery,http://www.azeyeinstitute.com/locations/sun-city-west-az,,19052 N R H Johnson Blvd,Sun City West,AZ,85375
Natural,Advanced Plastic Surgery Institute,5.0,(480) 466-7355,http://yelp.com/biz/advanced-plastic-surgery-institute-gilbert?osq=plastic+surgery,http://www.advancedplasticsurgeryinstitute.com,,1482 E Williams Field Rd b101Ste B101,Gilbert,AZ,85295
Natural,"Patti Flint, MD PC",2.5,(480) 945-3300,http://yelp.com/biz/patti-flint-md-pc-scottsdale-2?osq=plastic+surgery,http://www.pattiflintmd.com/,,7301 E 2nd StSte 200,Scottsdale,AZ,85251
Natural,"Robert J Spies, MD",5.0,(480) 890-0600,http://yelp.com/biz/robert-j-spies-md-paradise-valley?osq=plastic+surgery,http://www.azplasticsurgerycenter.com,,5410 N Scottsdale RdSte C-100,Paradise Valley,AZ,85253
Natural,"John Ward, MD FACS",4.0,(602) 553-0888,http://yelp.com/biz/john-ward-md-facs-phoenix?osq=plastic+surgery,http://www.johnwardmd.com,,10910 N Tatum Blvd#100,Phoenix,AZ,85028
Natural,Caniglia Facial Plastic Surgery,2.5,(480) 483-6200,http://yelp.com/biz/caniglia-facial-plastic-surgery-scottsdale?osq=plastic+surgery,http://www.caniglia.com,,7102 E Acoma Dr,Scottsdale,AZ,85254
Natural,Cosmetic Surgery Institute,3.5,(623) 516-2639,http://yelp.com/biz/cosmetic-surgery-institute-phoenix-6?osq=plastic+surgery,http://bodybykotoske.com,,19636 N. 27th AveSte 101,Phoenix,AZ,85027
Natural,"Patti Flint, MD PC FACS",3.0,(480) 945-3300,http://yelp.com/biz/patti-flint-md-pc-facs-mesa?osq=plastic+surgery,http://www.pattiflintmd.com/contact/mesa-office/,,1520 S DobsonSte 218,Mesa,AZ,85202
