Ad?,Company Name,Stars,Phone Number,Yelp URL,Company URL,Email
Ad,Shapiro Family Dentistry Llc,5.0,(860) 563-4058,http://www.yelp.com/biz/shapiro-family-dentistry-llc-wethersfield,http://www.shapirodental.com,,65 Garden St,Wethersfield,CT,06109
Natural,Esana Plastic Surgery Center and MedSpa,5.0,(203) 794-7085,http://yelp.com/biz/esana-plastic-surgery-center-and-medspa-new-haven-3?osq=plastic+surgery,http://www.esanamedspa.com/,,1 Audubon StSuite 201,New Haven,CT,06511
Natural,Jandali Plastic Surgery,5.0,(203) 374-0310,http://yelp.com/biz/jandali-plastic-surgery-trumbull?osq=plastic+surgery,http://www.jandaliplasticsurgery.com,,5520 Park AveSte 207,Trumbull,CT,06611
Natural,"Aesthetic Plastic & Reconstructive Surgery, PC",N/A,(413) 565-4400,http://yelp.com/biz/aesthetic-plastic-and-reconstructive-surgery-pc-longmeadow-2?osq=plastic+surgery,http://www.drglenbrooks.com/,,776 Longmeadow St,Longmeadow,MA,01106
Natural,"Steven Covici, MD, FACS",5.0,(413) 737-7300,http://yelp.com/biz/steven-covici-md-facs-springfield?osq=plastic+surgery,http://www.drstevencovici.com/,,2640 Main StSte 203,Springfield,MA,01107
Natural,"Frank P. Fechner, MD",4.0,(508) 754-4000,http://yelp.com/biz/frank-p-fechner-md-worcester?osq=plastic+surgery,http://www.DrFechner.com,,Facial Plastic Surgery428 Shrewsbury St,Worcester,MA,01604
Natural,FUZION Medical Aesthetic Boutique,4.0,(203) 871-3799,http://yelp.com/biz/fuzion-medical-aesthetic-boutique-branford?osq=plastic+surgery,http://www.fuzionct.com,,2 Chestnut St,Branford,CT,06405
Natural,Connecticut Facial Plastic Surgery,N/A,(860) 676-2473,http://yelp.com/biz/connecticut-facial-plastic-surgery-farmington?osq=plastic+surgery,,,,,,
Natural,Stanislaw Facial Plastic Surgery Center,N/A,(860) 409-1515,http://yelp.com/biz/stanislaw-facial-plastic-surgery-center-avon-2?osq=plastic+surgery,http://www.stanislawmd.com,,35 Nod Rd,Avon,CT,06001
Natural,Plastic Surgery Center,N/A,(860) 659-1318,http://yelp.com/biz/plastic-surgery-center-glastonbury?osq=plastic+surgery,,,,,,
Natural,Restifo Plastic Surgery,5.0,(203) 772-1444,http://yelp.com/biz/restifo-plastic-surgery-new-haven-2?osq=plastic+surgery,http://www.restifoplasticsurgery.com,,59 Elm StSte 560,New Haven,CT,06510
Ad,"Richard J Zienowicz, MD, FACS",N/A,(401) 453-0120,http://www.yelp.com/biz/richard-j-zienowicz-md-facs-providence,http://www.bodybyz.com/,,10 Bridge St,Providence,RI,02903
Natural,Plastic Surgery of Greater Hartford,N/A,(860) 243-1889,http://yelp.com/biz/plastic-surgery-of-greater-hartford-bloomfield?osq=plastic+surgery,,,,,,
Natural,"Gary J. Price, M.D., P.C",5.0,(203) 453-6635,http://yelp.com/biz/gary-j-price-md-guilford-2?osq=plastic+surgery,http://www.drgaryprice.com/,,5 Durham Rd#1-8,Guilford,CT,06437
Natural,"Wilfred Brown, MD FACS",N/A,(203) 758-2564,http://yelp.com/biz/wilfred-brown-md-facs-middlebury?osq=plastic+surgery,http://www.drwilfredbrown.com,,530 Middlebury RdSte 106B,Middlebury,CT,06762
