Ad?,Company Name,Stars,Phone Number,Yelp URL,Company URL,Email
Ad,Dr Denes Cosmetic Surgery Center,4.0,(951) 925-6969,http://www.yelp.com/biz/dr-denes-cosmetic-surgery-center-canyon-lake,http://higorgeous.net,,31630 Railroad Canyon RdSte 6,Canyon Lake,CA,92587
Ad,SSK Plastic Surgery,5.0,(714) 223-7874,http://www.yelp.com/biz/ssk-plastic-surgery-yorba-linda,http://sskplasticsurgery.com/,,16677 Yorba Linda Blvd,Yorba Linda,CA,92886
Natural,"Donald I Altman, MD",5.0,(949) 727-3999,http://yelp.com/biz/donald-i-altman-md-irvine?osq=plastic+surgery,http://www.irvineplasticsurgerycenter.com,,16300 Sand Canyon AveSte 1011,Irvine,CA,92618
Natural,Advanced Institute for Plastic Surgery,5.0,(951) 395-1151,http://yelp.com/biz/advanced-institute-for-plastic-surgery-temecula-2?osq=plastic+surgery,http://www.aiplasticsurgery.com/,,41540 Winchester RdSte B,Temecula,CA,92590
Natural,"John M Shamoun, MD, FACS",4.5,(949) 759-3077,http://yelp.com/biz/john-m-shamoun-md-facs-newport-beach?osq=plastic+surgery,http://www.ideallook.com/home.html,,360 San Miguel Dr,Newport Beach,CA,92660
Natural,Dr. Aaron Kosins | Newport Beach Plastic and Rhinoplasty Surgeon,5.0,(949) 721-0494,http://yelp.com/biz/aaron-kosins-md-newport-beach?osq=plastic+surgery,http://aaronkosinsmd.com/,,1441 Avocado Ave# 308,Newport Beach,CA,92660
Natural,The OC Center for Facial Plastic Surgery,4.5,(949) 371-6963,http://yelp.com/biz/the-oc-center-for-facial-plastic-surgery-irvine-2?osq=plastic+surgery,http://www.orangecountyfacialplasticsurgery.com/,,16300 Sand Canyon AveSte 201A,Irvine,CA,92618
Natural,Pacific Center For Plastic Surgery,5.0,(949) 720-3888,http://yelp.com/biz/pacific-center-for-plastic-surgery-newport-beach-3?osq=plastic+surgery,http://www.pacificcenterforplasticsurgery.com,,3991 MacArthur BlvdSte 320,Newport Beach,CA,92660
Natural,Plastic Surgery Body Contouring Center,4.5,(949) 644-2442,http://yelp.com/biz/siamak-agha-md-phd-facs-newport-beach-2?osq=plastic+surgery,http://plasticsurgerybodycontouring.com,,"2121 East Coast Highway, Suite 260Corona del Mar",Newport Beach,CA,92625
Natural,Renaissance Aesthetic Surgery,5.0,(951) 278-8385,http://yelp.com/biz/renaissance-aesthetic-surgery-corona?osq=plastic+surgery,http://www.drchungplasticsurgery.com/,,2815 S Main StSte 110,Corona,CA,92882
Natural,Renuance Cosmetic Surgery Center,5.0,(951) 506-1040,http://yelp.com/biz/renuance-cosmetic-surgery-center-murrieta?osq=plastic+surgery,http://www.renuance.net,,24687 Monroe Ave,Murrieta,CA,92562
Natural,Loma Linda University Plastic Surgery,5.0,(951) 686-2224,http://yelp.com/biz/loma-linda-university-plastic-surgery-riverside?osq=plastic+surgery,http://www.lomalindaplasticsurgery.com/,,3762 Tibbetts St,Riverside,CA,92506
Ad,"Michael V Elam, MD",4.5,(949) 721-1113,http://www.yelp.com/biz/michael-v-elam-md-newport-beach,http://www.michaelelammd.com,,360 San Miguel DrSte 207,Newport Beach,CA,92660
Natural,"David A Newman, MD FACS",5.0,(951) 698-3344,http://yelp.com/biz/david-a-newman-md-facs-murrieta?osq=plastic+surgery,http://www.dnewmanmd.org,,25150 Hancock AveSte 110,Murrieta,CA,92562
Natural,Athenix Body Sculpting Institute,4.5,(949) 427-9412,http://yelp.com/biz/athenix-body-sculpting-institute-irvine?osq=plastic+surgery,http://athenixbody.com/,,113 Waterworks WaySuite 300,Irvine,CA,92618
Natural,Li Plastic Surgery,4.5,(909) 581-7777,http://yelp.com/biz/li-plastic-surgery-ontario?osq=plastic+surgery,http://www.drliplasticsurgery.com,,3110-C Inland Empire Blvd,Ontario,CA,91764
Natural,"Kyle R Song, MD",5.0,(949) 701-4454,http://yelp.com/biz/kyle-r-song-md-irvine?osq=plastic+surgery,http://www.songplasticsurgery.com,,4968 Booth CirSte 105,Irvine,CA,92604
Natural,"Joseph Ku, MD, FACS",5.0,(951) 683-1166,http://yelp.com/biz/joseph-ku-md-facs-riverside?osq=plastic+surgery,http://www.drjosephku.com,,6848 Magnolia Ave,Riverside,CA,92506
Natural,Reichner Plastic Surgery Associates,4.5,(714) 997-5200,http://yelp.com/biz/reichner-plastic-surgery-associates-orange?osq=plastic+surgery,http://www.drreichner.com,,1310 W Stewart DrSte 303,Orange,CA,92868
Natural,"Andrew Smith, MD FACS",4.5,(949) 653-7000,http://yelp.com/biz/andrew-smith-md-facs-irvine-3?osq=plastic+surgery,http://www.asmithmd.com,,16100 Sand Canyon AveSte 230,Irvine,CA,92618
Natural,Coastal Plastic Surgeons,5.0,(951) 296-9622,http://yelp.com/biz/coastal-plastic-surgeons-murrieta?osq=plastic+surgery,http://www.coastalplasticsurgeons.com/,,25495 Medical Center DrSte 303,Murrieta,CA,92562
Natural,"Michael Jazayeri, MD",4.0,(714) 834-0101,http://yelp.com/biz/michael-jazayeri-md-santa-ana-3?osq=plastic+surgery,http://www.drjaz.com,,2010 E First StSte 270,Santa Ana,CA,92705
Natural,Body By Fisher,4.5,(714) 773-9010,http://yelp.com/biz/body-by-fisher-yorba-linda-2?osq=plastic+surgery,http://www.bodybyfisher.com/,,17491 Bastanchury Rd,Yorba Linda,CA,92886
Ad,"Thomas D. Toohey, MD",4.5,(949) 759-8700,http://www.yelp.com/biz/thomas-d-toohey-md-newport-beach,http://www.tooheyplasticsurgery.com,,1401 Avocado Ave,Newport Beach,CA,92660
Natural,Boris M Ackerman MD,5.0,(949) 759-3284,http://yelp.com/biz/boris-m-ackerman-md-newport-beach?osq=plastic+surgery,http://www.doctorackerman.com,,360 San Miguel DrSte 607,Newport Beach,CA,92660
Natural,Orange County Plastic Surgery,4.0,(949) 888-9700,http://yelp.com/biz/orange-county-plastic-surgery-newport-beach?osq=plastic+surgery,http://www.orangecountyplasticsurgery.com,,4501 Birch StSte B,Newport Beach,CA,92660
Natural,Dr. Tenley Lawton M.D.,5.0,(949) 346-5783,http://yelp.com/biz/tenley-lawton-md-newport-beach?osq=plastic+surgery,http://www.lawtonmd.com/,,"180 Newport Center Dr., Suite 170",Newport Beach,CA,92660
