Ad?,Company Name,Stars,Phone Number,Yelp URL,Company URL,Email
Ad,Deuber Mark A MD PA,5.0,(214) 220-2712,http://www.yelp.com/biz/deuber-mark-a-md-pa-dallas,http://www.drdeuber.com/,,2801 Lemmon Ave,Dallas,TX,75204
Ad,Hackney Plastic Surgery Center,3.5,(214) 346-9222,http://www.yelp.com/biz/hackney-plastic-surgery-center-dallas,http://www.drhackney.net,,8315 Walnut Hill LnSuite 225,Dallas,TX,75231
Natural,American Institute For Plastic Surgery,5.0,(972) 543-2477,http://yelp.com/biz/american-institute-for-plastic-surgery-plano?osq=plastic+surgery,http://ai4ps.com,,6020 W Plano Pkwy,Plano,TX,75093
Natural,Ethridge Plastic Surgery,5.0,(817) 921-5566,http://yelp.com/biz/ethridge-plastic-surgery-fort-worth?osq=plastic+surgery,http://www.drethridge.com/,,1622 8th AveSte 130,Fort Worth,TX,76104
Natural,Khan Plastic Surgery,5.0,(214) 220-2712,http://yelp.com/biz/farah-naz-khan-khan-plastic-surgery-dallas?osq=plastic+surgery,http://www.khanplasticsurgery.com,,2801 Lemmon Ave# 300,Dallas,TX,75204
Natural,Renaissance Plastic Surgery,4.0,(972) 378-3870,http://yelp.com/biz/renaissance-plastic-surgery-plano?osq=plastic+surgery,http://renaissanceplasticsurgerytx.com,,5880 Ashmill DrSte 200,Plano,TX,75024
Natural,Northern Texas Facial & Oral Surgery,5.0,(972) 401-8301,http://yelp.com/biz/northern-texas-facial-and-oral-surgery-irving?osq=plastic+surgery,http://ntfos.org,,440 W Interstate Hwy 635 Plz IISte 445,Irving,TX,75063
Natural,Genecov Plastic Surgery Group,5.0,(972) 331-1910,http://yelp.com/biz/genecov-plastic-surgery-group-dallas?osq=plastic+surgery,http://www.genecovplasticsurgery.com,,11970 N Central ExpySte 270,Dallas,TX,75243
Natural,Beautiful Faces,5.0,(972) 608-0990,http://yelp.com/biz/beautiful-faces-plano?osq=plastic+surgery,http://beautifulfacesdallas.com,,3001 N Dallas PkwySte D,Plano,TX,75093
Natural,Tarrant Plastic Surgery,5.0,(817) 334-0030,http://yelp.com/biz/tarrant-plastic-surgery-fort-worth-3?osq=plastic+surgery,http://www.tarrantplasticsurgery.com,,800 8th AveSte 240,Fort Worth,TX,76104
Ad,Irving Pediatrics,N/A,(469) 713-3019,http://www.yelp.com/biz/irving-pediatrics-irving,http://www.irvingpediatrics.com,,2000 Esters RdSte 140,Irving,TX,75061
Ad,PrimaCare Medical Center,N/A,(855) 578-9761,http://www.yelp.com/biz/primacare-medical-center-cedar-hill,http://pmc.nextcare.com/locations/cedar-hill/,,642 Uptown Blvd#100,Cedar Hill,TX,75104
Natural,"Paul G Pin, MD",5.0,(214) 827-2530,http://yelp.com/biz/paul-g-pin-md-dallas-2?osq=plastic+surgery,http://www.paulpinmd.com,,3600 Gaston AveSte 410,Dallas,TX,75246
Natural,"James W В Ward , MD",5.0,(817) 861-0505,http://yelp.com/biz/james-w-ward-md-arlington?osq=plastic+surgery,http://www.jwwardmd.com/,,811 Interstate 20 WSte G10,Arlington,TX,76010
Natural,Skintastic,3.5,(972) 620-3223,http://yelp.com/biz/skintastic-plano?osq=plastic+surgery,,,,,,
Natural,Regional Plastic Surgery Center,3.0,(972) 470-5000,http://yelp.com/biz/regional-plastic-surgery-center-richardson?osq=plastic+surgery,http://www.create-beauty.com/,,3201 E President George Bush HwySte 101,Richardson,TX,75082
Natural,Dallas Rhinoplasty Center,5.0,(214) 369-8123,http://yelp.com/biz/dallas-rhinoplasty-center-dallas?osq=plastic+surgery,http://www.rhinoplasty-usa.com/,,8144 Walnut Hill LnSte 170,Dallas,TX,75231
Natural,"Scott E Kasden, MD",2.5,(817) 416-9980,http://yelp.com/biz/scott-e-kasden-md-southlake-2?osq=plastic+surgery,http://www.txplasticsurgeon.com,,"Southlake Complete Skin Care1422 Main St, Ste 274",Southlake,TX,76092
Natural,Accent On You Cosmetic Surgery & Medical Spa,5.0,(817) 417-7200,http://yelp.com/biz/accent-on-you-cosmetic-surgery-and-medical-spa-arlington?osq=plastic+surgery,http://www.accentonyou.com,,3030 S Cooper St,Arlington,TX,76015
Natural,"Ronald M Friedman, MD",5.0,(469) 467-0100,http://yelp.com/biz/ronald-m-friedman-md-plano?osq=plastic+surgery,http://www.plasticsurgerydallas.com,,6124 W Parker RdSte 232,Plano,TX,75093
Natural,"Charles Slack, MD",5.0,(214) 495-6464,http://yelp.com/biz/charles-slack-md-allen?osq=plastic+surgery,http://www.drslack.net,,"North Texas Plastic and Reconstructive Surgery1105 N Central Expy , Ste 370",Allen,TX,75013
